stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,operating_roa,equity_to_assets,debt_to_equity,future_3m_return,future_6m_return,future_12m_return,gross_margin,current_ratio,cash_ratio
2816,2020-06-30,2143018000.0,350708000.0,,18283725000.0,5526063000.0,,,12757662000.0,,,2402096000.0,,,,,0.020180275054851465,0.08214552451954861,0.1636514485645944,0.01918143047983931,0.3022394506589877,2.3086349178429564,-0.04591836734693888,0.0918367346938774,0.048469387755102004,,,
2816,2020-09-30,2139946000.0,323975000.0,,17754437000.0,5761727000.0,,,11992710000.0,,,2870157000.0,,,,-0.0014334923925044026,0.020180275054851465,0.08214552451954861,0.15139400713849788,0.018247551302246305,0.3245232163655767,2.0814436366040945,0.14438502673796788,0.10427807486631013,0.04812834224598942,,,
2816,2020-12-31,2215771000.0,84374000.0,,17744732000.0,5847193000.0,,,11897539000.0,,,2386542000.0,,,,0.035433137097852,0.020180275054851465,0.08214552451954861,0.03807884479036868,0.0047548759823478875,0.32951712091227975,2.0347436795741136,-0.02830188679245273,-0.0306603773584905,-0.08018867924528299,,,
2816,2021-03-31,2234992000.0,235403000.0,,19133506000.0,6080809000.0,,,13052697000.0,,,2581936000.0,,,,0.008674632893020081,0.020180275054851465,0.08214552451954861,0.10532610407554031,0.01230318165421434,0.3178094490366794,2.146539547616115,-0.002427184466019452,-0.04854368932038835,-0.014563106796116538,,,
2816,2021-06-30,2185124000.0,117839000.0,,19212588000.0,6190446000.0,,,13022142000.0,,,3137888000.0,,,,-0.0223123841159163,0.020180275054851465,0.08214552451954861,0.053927832013194676,0.006133426688793827,0.32220781500128975,2.103587043647582,-0.04622871046228707,-0.04622871046228707,-0.15815085158150852,,,
2816,2021-09-30,2052263000.0,103741000.0,,18771587000.0,6063784000.0,,,12707803000.0,,,3118494000.0,,,,-0.060802499080143735,0.020180275054851465,0.08214552451954861,0.050549564066593805,0.005526490647807242,0.32302990684804644,2.0956885997258476,0.0,0.030612244897959072,-0.24234693877551028,,,
2816,2021-12-31,2337532000.0,337134000.0,,19020937000.0,6441773000.0,,,12579164000.0,,,3648227000.0,,,,0.13900216492720474,0.020180275054851465,0.08214552451954861,0.14422647476055941,0.01772436342121316,0.33866749046064343,1.952748723061182,0.04102564102564106,-0.11282051282051278,-0.1897435897435897,,,
2816,2022-03-31,2028805000.0,-40027000.0,,19163612000.0,6163272000.0,,,13000340000.0,,,3320016000.0,,,,-0.13207391385444134,0.020180275054851465,0.08214552451954861,-0.019729348064501023,-0.002088698101380888,0.3216132741572935,2.1093243978198593,-0.14778325123152708,-0.26847290640394095,-0.24876847290640397,,,
2816,2022-06-30,1848537000.0,-772370000.0,,19138852000.0,5356835000.0,,,13782017000.0,,,2940910000.0,,,,-0.08885427628579386,0.020180275054851465,0.08214552451954861,-0.4178277199753102,-0.04035613003329562,0.27989322452569254,2.572791023057458,-0.14161849710982666,-0.08670520231213873,0.08381502890173406,,,
2816,2022-09-30,2253838000.0,7925000.0,,18531903000.0,5280361000.0,,,13251542000.0,,,3144874000.0,,,,0.21925501085452984,0.020180275054851465,0.08214552451954861,0.003516224324907114,0.00042764091739526156,0.2849335548540266,2.5095901587031646,0.06397306397306404,0.03367003367003367,0.797979797979798,,,
2816,2022-12-31,2369690000.0,-526938000.0,,18301611000.0,4804853000.0,,,13496758000.0,,,3067290000.0,,,,0.05140209722260429,0.020180275054851465,0.08214552451954861,-0.22236579468200482,-0.028791891599051034,0.26253716134606947,2.8089845828790185,-0.03481012658227853,0.1867088607594936,1.3765822784810124,,,
2816,2023-03-31,2368608000.0,197395000.0,,19188597000.0,5103991000.0,,,14084606000.0,,,3271040000.0,,,,-0.00045659980841375876,0.020180275054851465,0.08214552451954861,0.08333797741120523,0.010287099155816342,0.2659908382045858,2.7595279850611023,0.22950819672131148,0.7508196721311475,0.9639344262295082,,,
2816,2023-06-30,2608053000.0,569461000.0,,19835005000.0,5644708000.0,,,14190297000.0,,,3446841000.0,,,,0.10109102054877801,0.020180275054851465,0.08214552451954861,0.21834717315944116,0.028709899493345226,0.28458313975721206,2.5139116142057305,0.424,1.0026666666666666,0.88,,,
2816,2023-09-30,2629619000.0,344268000.0,,20141178000.0,5899924000.0,,,14241254000.0,,,3870173000.0,,,,0.008269003735736965,0.020180275054851465,0.08214552451954861,0.13091934611059625,0.017092744029172473,0.29292844738276974,2.413802957461825,0.4063670411985018,0.12172284644194757,0.23408239700374545,,,
2816,2023-12-31,2571233000.0,190971000.0,,19928055000.0,6100647000.0,,,13827408000.0,,,3479186000.0,,,,-0.022203216511593505,0.020180275054851465,0.08214552451954861,0.07427214880954001,0.009583022527788086,0.3061335890532217,2.2665477940290595,-0.2023968042609853,-0.06125166444740339,-0.166444740346205,,,
2816,2024-03-31,2771183000.0,453698000.0,,20992968000.0,6526883000.0,,,14466085000.0,,,3323506000.0,,,,0.07776424773639729,0.020180275054851465,0.08214552451954861,0.16371997085721152,0.0216119035669468,0.31090806216634065,2.216384911450075,0.17696160267111855,0.10016694490818043,0.03505843071786313,,,
2816,2024-06-30,2708175000.0,329775000.0,,23032421000.0,6864471000.0,,,16167950000.0,,,3198680000.0,,,,-0.02273686003414426,0.020180275054851465,0.08214552451954861,0.12177019579606192,0.014317860897037267,0.2980351479334283,2.355308952430566,-0.06524822695035452,-0.10638297872340426,,,,
2816,2024-09-30,2637520000.0,203866000.0,,23178912000.0,6936372000.0,,,16242540000.0,,,4246014000.0,,,,-0.026089525233782898,0.020180275054851465,0.08214552451954861,0.07729457975674119,0.008795322230827745,0.29925356289371996,2.3416477662962714,-0.044006069802731494,-0.059180576631259564,,,,
2816,2024-12-31,2899469000.0,451371000.0,,23230597000.0,7314976000.0,,,15915621000.0,,,3132839000.0,,,,0.09931640328793716,0.020180275054851465,0.08214552451954861,0.15567367680082111,0.019430021535821917,0.31488540737889775,2.1757584713880127,-0.009584664536741236,,,,,
2823,2020-06-30,78197043000.0,3942975000.0,,2068876211000.0,140168770000.0,,,1928707441000.0,,,84028005000.0,,,,,-0.0049045652940272405,0.09723142413813994,0.050423581873805634,0.001905853515563479,0.06775116329084224,13.759894169007833,-0.08944954128440363,0.020642201834862352,0.20871559633027525,,,
2823,2020-09-30,87611052000.0,6979449000.0,,2130969363000.0,151778113000.0,,,1979191250000.0,,,60119408000.0,,,,0.12038829908184635,-0.0049045652940272405,0.09723142413813994,0.07966402457991259,0.003275246055238571,0.07122491558786433,13.040030679522284,0.12090680100755659,0.29471032745591924,0.4609571788413097,,,
2823,2020-12-31,86578874000.0,-472885000.0,,2219711848000.0,179657205000.0,,,2040054643000.0,,,101376515000.0,,,,-0.011781367492311358,-0.0049045652940272405,0.09723142413813994,-0.005461898245523498,-0.0002130389133283574,0.08093717441832567,11.35526205586912,0.15990990990990994,0.18693693693693703,,,,
2823,2021-03-31,78724357000.0,10922414000.0,,2227523719000.0,159205522000.0,,,2068318197000.0,,,92140497000.0,,,,-0.09072094192400793,-0.0049045652940272405,0.09723142413813994,0.13874249871612163,0.00490338841595069,0.07147197609705902,12.99149785143759,0.023300970873786464,0.1262135922330097,,,,
2823,2021-06-30,74989502000.0,6937638000.0,,2250137449000.0,170617254000.0,,,2079520195000.0,,,141073299000.0,,,,-0.04744217853694251,-0.0049045652940272405,0.09723142413813994,0.09251478960348343,0.003083206318388775,0.075825258619568,12.188217464805758,0.10056925996204928,,,,,
2823,2021-09-30,73647653000.0,10241089000.0,,2262736568000.0,165817871000.0,,,2096918697000.0,,,131656778000.0,,,,-0.017893824658283503,-0.0049045652940272405,0.09723142413813994,0.13905519840530425,0.004525974938855542,0.0732820043415677,12.645914968960131,,,,,,
2823,2021-12-31,72882787000.0,3273947000.0,,2306043499000.0,177009712000.0,,,2129033787000.0,,,153787291000.0,,,,-0.010385476913975792,-0.0049045652940272405,0.09723142413813994,0.04492071632771123,0.0014197247369443485,0.07675905162966747,12.027779509635042,,,,,,
2823,2022-03-31,66450308000.0,10418767000.0,,2337396775000.0,147787541000.0,,,2189609234000.0,,,106166605000.0,,,,-0.08825786258695074,-0.0049045652940272405,0.09723142413813994,0.1567903492636934,0.004457423365786924,0.06322740862000205,14.815925748436399,,,,,,
2823,2022-06-30,59926914000.0,6489289000.0,,2310461895000.0,89145948000.0,,,2221315947000.0,,,102818963000.0,,,,-0.09816950735578231,-0.0049045652940272405,0.09723142413813994,0.10828672072117713,0.002808654414099307,0.038583604513417004,24.91774440493919,,,,,,
2823,2022-09-30,62714787000.0,6157224000.0,,2386336455000.0,70025055000.0,,,2316311400000.0,,,71993877000.0,,,,0.046521217495030694,-0.0049045652940272405,0.09723142413813994,0.09817818563268021,0.0025801994463517507,0.029344166809872584,33.07832318018172,,,,,,
2823,2022-12-31,50673490000.0,-6539054000.0,,2347084850000.0,106659942000.0,,,2240424908000.0,,,91256425000.0,,,,-0.19200092316346382,-0.0049045652940272405,0.09723142413813994,-0.12904289797288485,-0.0027860322135350155,0.045443581641285785,21.005307765871464,,,,,,
2823,2023-03-31,53203628000.0,-248185000.0,,2360248253000.0,126491888000.0,,,2233756365000.0,,,60961525000.0,,,,0.04993021005657988,-0.0049045652940272405,0.09723142413813994,-0.0046648134597136875,-0.0001051520744415524,0.05359262011494856,17.659285510862166,,,,,,
2823,2023-06-30,63243099000.0,4844030000.0,,2412358593000.0,135254780000.0,,,2277103813000.0,,,54124884000.0,,,,0.188698992482242,-0.0049045652940272405,0.09723142413813994,0.07659381144494516,0.00200800578075583,0.05606744386695747,16.835662392116568,,,,,,
2823,2023-09-30,58728833000.0,8294406000.0,,2446516567000.0,124975565000.0,,,2321541002000.0,,,44399840000.0,,,,-0.07137958245847503,-0.0049045652940272405,0.09723142413813994,0.14123226320536628,0.00339029218599197,0.051083065075356995,18.57595924451312,,,,,,
2823,2023-12-31,57547505000.0,-2196646000.0,,2408075203000.0,148337055000.0,,,2259738148000.0,,,49203474000.0,,,,-0.020114957843620017,-0.0049045652940272405,0.09723142413813994,-0.038171003243320456,-0.0009121999168727788,0.06159984323379954,15.233807547278055,,,,,,
2823,2024-03-31,60484410000.0,5979394000.0,,2463315715000.0,170799255000.0,,,2292516460000.0,,,35434908000.0,,,,0.051034445368222305,-0.0049045652940272405,0.09723142413813994,0.09885843310697748,0.0024273762244885447,0.06933713529286684,13.4222860632501,,,,,,
2823,2024-06-30,64690391000.0,6893358000.0,,2490514434000.0,184099070000.0,,,2306415364000.0,,,38815018000.0,,,,0.06953826614163881,-0.0049045652940272405,0.09723142413813994,0.10655922608351524,0.00276784503068654,0.07392009758575042,12.528120668942,,,,,,
2823,2024-09-30,74580728000.0,9888248000.0,,2469968839000.0,186739079000.0,,,2283229760000.0,,,54950597000.0,,,,0.1528872657455417,-0.0049045652940272405,0.09723142413813994,0.13258449287327953,0.004003389777177671,0.07560381979377676,12.226844923016891,,,,,,
2823,2024-12-31,65695609000.0,2404249000.0,,2510844470000.0,185385608000.0,,,2325458862000.0,,,40215185000.0,,,,-0.1191342487297791,-0.0049045652940272405,0.09723142413813994,0.03659679903416376,0.0009575459685880105,0.07383396710350602,12.543901800618741,,,,,,
2832,2020-06-30,1339305000.0,209193000.0,,19526199000.0,9070338000.0,,,10455861000.0,,,3908704000.0,,,,,0.019742643134277555,0.10462841569530054,0.15619519078925265,0.01071345221873443,0.4645214360460016,1.1527531829574598,0.00254452926208655,0.048346055979643913,0.030534351145038243,,,
2832,2020-09-30,1432693000.0,239768000.0,,19011873000.0,9267131000.0,,,9744742000.0,,,2829717000.0,,,,0.06972870257334961,0.019742643134277555,0.10462841569530054,0.16735476476816735,0.01261148756884711,0.48743913868980715,1.051538172925364,0.04568527918781737,0.13451776649746205,0.005076142131979768,,,
2832,2020-12-31,1351098000.0,156899000.0,,19580636000.0,9580533000.0,,,10000103000.0,,,3684530000.0,,,,-0.05695218724458066,0.019742643134277555,0.10462841569530054,0.11612703149586484,0.008012967505243445,0.48928609877636253,1.0437940143831246,0.09268292682926822,-0.012195121951219513,-0.009756097560975575,,,
2832,2021-03-31,1739788000.0,-46479000.0,,21845092000.0,9464010000.0,,,12381082000.0,,,4711142000.0,,,,0.28768453509663994,0.019742643134277555,0.10462841569530054,-0.026715323936019792,-0.002127663275576958,0.43323278290611,1.308227907620554,-0.0959821428571428,-0.11607142857142848,-0.07366071428571423,,,
2832,2021-06-30,1886535000.0,-311214000.0,,22112325000.0,9358251000.0,,,12754074000.0,,,4966463000.0,,,,0.08434763315990224,0.019742643134277555,0.10462841569530054,-0.16496592960109407,-0.014074232356841717,0.42321424816250663,1.362869407969502,-0.02222222222222219,0.0074074074074073374,-0.04197530864197538,,,
2832,2021-09-30,1997075000.0,202188000.0,,20647043000.0,9503565000.0,,,11143478000.0,,,4455389000.0,,,,0.05859419517793203,0.019742643134277555,0.10462841569530054,0.10124206652228884,0.009792588701442622,0.46028697668717017,1.1725576665177753,0.030303030303030193,0.04797979797979794,0.012626262626262626,,,
2832,2021-12-31,1883460000.0,562802000.0,,20642975000.0,10181291000.0,,,10461684000.0,,,4178338000.0,,,,-0.05689070265262947,0.019742643134277555,0.10462841569530054,0.29881282320835056,0.02726360904859886,0.4932085128233697,1.0275400241482147,0.022167487684729027,-0.044334975369458234,0.009852216748768438,,,
2832,2022-03-31,1500713000.0,101909000.0,,20993021000.0,10137449000.0,,,10855572000.0,,,3433737000.0,,,,-0.2032148280292653,0.019742643134277555,0.10462841569530054,0.06790705484659625,0.004854422810323488,0.4828961491535687,1.0708386301129604,-0.06506024096385549,-0.03373493975903611,0.0,,,
2832,2022-06-30,1508022000.0,366388000.0,,20706647000.0,10006394000.0,,,10700253000.0,,,2831869000.0,,,,0.004870351626193682,0.019742643134277555,0.10462841569530054,0.24295932022211877,0.017694221570493763,0.48324550082879186,1.0693415630046148,0.03350515463917537,0.05412371134020623,0.18298969072164953,,,
