stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,equity_to_assets,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return,debt_to_equity
1806,2023-03-31,637005000.0,15498000.0,,8120052000.0,5421613000.0,158558000.0,,2698439000.0,4014976000.0,1468412000.0,1667241000.0,,,,-0.11824064781811261,-0.0025726132565584386,0.1619093250603725,0.02432947936044458,0.2489117039897646,0.0019086084670393735,0.6676820542528545,2.734229902779329,1.1354040963980137,0.14503816793893132,0.0021810250817883943,0.02617230098146131,0.49771885230465546
1806,2023-06-30,816814000.0,50540000.0,,7936706000.0,7936706000.0,211385000.0,,2561838000.0,3924709000.0,1338247000.0,1434969000.0,,,,0.2822725096349322,-0.0025726132565584386,0.1619093250603725,0.06187455161150519,0.25879208730506575,0.006367881083159689,1.0,2.932723929140136,1.0722751480107933,-0.12476190476190481,0.0904761904761904,0.13333333333333336,0.3227835326141601
1806,2023-09-30,805626000.0,64889000.0,,8125848000.0,8125848000.0,227403000.0,,2659653000.0,4098464000.0,2331897000.0,1562280000.0,,,,-0.013697120764335578,-0.0025726132565584386,0.1619093250603725,0.08054481856345252,0.2822686953996023,0.007985505020522166,1.0,1.757566479136943,0.669960980266281,0.2459194776931447,0.0239390642002177,0.31664853101196955,0.3273077468345458
1806,2023-12-31,878212000.0,115559000.0,,8043745000.0,8043745000.0,307963000.0,,2596417000.0,4259981000.0,2267236000.0,1705602000.0,,,,0.09009887962900899,-0.0025726132565584386,0.1619093250603725,0.13158440103300797,0.35067045314798706,0.014366318176421556,1.0,1.8789314389856195,0.7522825149212521,-0.17816593886462875,0.03930131004366822,-0.14148471615720518,0.32278708487153684
1806,2024-03-31,854530000.0,58681000.0,,8100657000.0,5481510000.0,234487000.0,,2619147000.0,4282826000.0,2295386000.0,1886119000.0,,,,-0.02696615395826976,-0.0025726132565584386,0.1619093250603725,0.06867049723239675,0.2744046434882333,0.007243980333940815,0.6766747437893,1.8658413007659713,0.8217001410655985,0.2646121147715197,0.28586609989373,-0.052072263549415534,0.47781487217938123
1806,2024-06-30,830360000.0,8659000.0,,8358692000.0,8358692000.0,214384000.0,,2850134000.0,4676480000.0,2522052000.0,2074021000.0,,,,-0.028284554082361062,-0.0025726132565584386,0.1619093250603725,0.010428007129437835,0.2581819933522809,0.0010359276307824238,1.0,1.854236153735133,0.8223545747668961,0.01680672268907557,-0.16134453781512603,,0.3409784688800592
1806,2024-09-30,885203000.0,60084000.0,,8289064000.0,5554220000.0,232288000.0,,2734844000.0,4490323000.0,1084908000.0,1868424000.0,,,,0.06604725661159015,-0.0025726132565584386,0.1619093250603725,0.06787595613661498,0.2624121246764866,0.007248586812696825,0.6700660050398936,4.138897491768887,1.7221957990907986,-0.17520661157024786,-0.2628099173553719,,0.4923902906258665
1806,2024-12-31,859383000.0,85740000.0,,8315978000.0,5566346000.0,207850000.0,,2749632000.0,4480403000.0,1089246000.0,1917490000.0,,,,-0.02916845062657944,-0.0025726132565584386,0.1619093250603725,0.09976925305713517,0.24185956668912464,0.010310272586098712,0.6693555466356452,4.113306819579782,1.760382870352519,-0.0925737538148525,,,0.49397432355085363
1809,2020-06-30,342126000.0,-35241000.0,,4324672000.0,3453561000.0,58124000.0,,871111000.0,2338327000.0,675363000.0,900845000.0,,,,,0.04409142259895292,0.1404244474333758,-0.10300591010329528,0.16989062509134062,-0.008148826084382816,0.7985717760792033,3.4623261860658636,1.3338678606912135,0.18040089086859679,0.38641425389754996,0.8151447661469933,0.2522355910319812
1809,2020-09-30,518296000.0,-3913000.0,,4343898000.0,4343898000.0,102121000.0,,869557000.0,2363736000.0,692235000.0,826442000.0,,,,0.5149272490252129,0.04409142259895292,0.1404244474333758,-0.007549739916958649,0.19703219781746337,-0.0009008038402375009,1.0,3.414643870939782,1.19387491242136,0.17452830188679241,0.18867924528301888,0.42452830188679247,0.20017896368653224
1809,2020-12-31,522548000.0,-22711000.0,,4295774000.0,3469158000.0,92768000.0,,826616000.0,2337935000.0,647773000.0,720469000.0,,,,0.008203806319168968,0.04409142259895292,0.1404244474333758,-0.043462036023484925,0.17753010249776097,-0.005286823748176696,0.807574607044039,3.6091887127126325,1.112224498396815,0.008032128514056339,0.3092369477911648,0.2489959839357431,0.23827568533920912
1809,2021-03-31,518176000.0,11280000.0,,4369050000.0,4369050000.0,108750000.0,,900617000.0,2393193000.0,737376000.0,754326000.0,,,,-0.008366695499743565,0.04409142259895292,0.1404244474333758,0.021768665472735132,0.20987077749644908,0.0025817969581487968,1.0,3.2455531506314284,1.0229869157661762,0.298804780876494,0.20318725099601584,0.14342629482071703,0.20613565878165735
1809,2021-06-30,534453000.0,1545000.0,,4359872000.0,4359872000.0,112552000.0,,910358000.0,2256934000.0,757723000.0,799880000.0,,,,0.031412107083307605,0.04409142259895292,0.1404244474333758,0.0028908061139146005,0.21059288655878067,0.00035436820163527736,1.0,2.978573964364286,1.0556364265041447,-0.07361963190184055,0.006134969325153243,-0.2822085889570553,0.20880383644290473
1809,2021-09-30,551757000.0,1797000.0,,4335981000.0,4335981000.0,119575000.0,,977348000.0,2179968000.0,835894000.0,707832000.0,,,,0.032377028475843526,0.04409142259895292,0.1404244474333758,0.003256868512769208,0.21671677930683253,0.0004144390854111215,1.0,2.6079478976999475,0.8467963641322943,0.086092715231788,-0.043046357615894065,-0.21192052980132445,0.2254041242339392
1809,2021-12-31,594411000.0,-28393000.0,,4383865000.0,3378389000.0,101851000.0,,1005476000.0,2268326000.0,874647000.0,676684000.0,,,,0.07730577047504608,0.04409142259895292,0.1404244474333758,-0.04776661266362837,0.17134777115497526,-0.006476704916780056,0.7706416598138857,2.5934188306825496,0.7736652615283651,-0.07717041800643093,-0.24758842443729911,-0.19935691318327983,0.2976199602828449
1809,2022-03-31,609657000.0,-11633000.0,,4459335000.0,3445007000.0,112490000.0,,1014328000.0,2272065000.0,890773000.0,657412000.0,,,,0.025648919686883317,0.04409142259895292,0.1404244474333758,-0.01908122108004993,0.18451358714818333,-0.002608684927236909,0.7725382820532658,2.550666668163494,0.7380241655281424,-0.18466898954703836,-0.17073170731707313,-0.03832752613240411,0.2944342348215838
1809,2022-06-30,656212000.0,8307000.0,,4656017000.0,4656017000.0,143053000.0,,1223644000.0,2554505000.0,1108655000.0,518012000.0,,,,0.07636261045145057,0.04409142259895292,0.1404244474333758,0.012659018731751324,0.21799814694031808,0.0017841429702683646,1.0,2.3041478187533544,0.4672436420707975,0.017094017094017186,0.05555555555555559,0.24358974358974372,0.2628091778874519
1809,2022-09-30,722661000.0,15495000.0,,4759128000.0,3494859000.0,155295000.0,,1264269000.0,2428220000.0,1156055000.0,461189000.0,,,,0.10126148256965736,0.04409142259895292,0.1404244474333758,0.021441588794746086,0.21489329021491405,0.0032558485504067133,0.7343486033575899,2.1004363979222442,0.3989334417480137,0.03781512605042011,0.14705882352941177,0.27310924369747897,0.3617510749360704
1809,2022-12-31,603501000.0,-22991000.0,,4732602000.0,3419555000.0,118052000.0,,1313047000.0,2339571000.0,1092661000.0,611783000.0,,,,-0.1648905918542719,0.04409142259895292,0.1404244474333758,-0.03809604292287834,0.19561193767698812,-0.00485800411697413,0.7225528366847667,2.1411682122817597,0.5599019274962683,0.10843373493975916,0.16867469879518085,0.2489959839357431,0.3839818338935914
1809,2023-03-31,522085000.0,-31185000.0,,4684939000.0,3396764000.0,80003000.0,,1288175000.0,2261255000.0,937907000.0,652851000.0,,,,-0.1349061559135776,0.04409142259895292,0.1404244474333758,-0.059731652891770494,0.15323749964086308,-0.00665643672201495,0.7250391093672724,2.410958655815555,0.6960722118504287,0.05434782608695652,0.0978260869565217,0.9927536231884057,0.3792359433861169
1809,2023-06-30,591397000.0,-12234000.0,,4726913000.0,3338729000.0,90863000.0,,1388184000.0,2315040000.0,1038616000.0,697491000.0,,,,0.13275999118917417,0.04409142259895292,0.1404244474333758,-0.020686611531678382,0.15364129341203964,-0.0025881584873679716,0.7063233446437452,2.2289662396882006,0.6715581119489783,0.04123711340206183,0.06872852233676975,0.7285223367697593,0.415782173395924
1809,2023-09-30,622079000.0,-25998000.0,,4789014000.0,3388002000.0,92590000.0,,1401012000.0,2310341000.0,1057331000.0,720677000.0,,,,0.05188054724660423,0.04409142259895292,0.1404244474333758,-0.0417921196503981,0.1488396168332318,-0.005428674879630755,0.7074529329001753,2.185068819508744,0.6816001800760594,0.026402640264026424,0.8151815181518152,0.47194719471947194,0.4135215976850073
1809,2023-12-31,621646000.0,-3776000.0,,4605763000.0,3331622000.0,109338000.0,,1274141000.0,2151765000.0,966434000.0,612963000.0,,,,-0.0006960530736449872,0.04409142259895292,0.1404244474333758,-0.006074196568465011,0.17588466747956233,-0.0008198424452148319,0.7233594086365278,2.2264996885457258,0.6342523131429565,0.7684887459807073,0.6173633440514468,0.26366559485530533,0.3824386439998295
1809,2024-03-31,591123000.0,7853000.0,,4593095000.0,3385097000.0,116358000.0,,1207998000.0,2116345000.0,929345000.0,602683000.0,,,,-0.04910029180594744,0.04409142259895292,0.1404244474333758,0.013284883179981154,0.19684228155561534,0.001709740382029982,0.7369969486805737,2.2772436500976494,0.6485029779037924,-0.0854545454545455,-0.18909090909090906,-0.40181818181818185,0.3568577207684152
1809,2024-06-30,619132000.0,3724000.0,,4658851000.0,4658851000.0,117464000.0,,1246102000.0,2176761000.0,998747000.0,621586000.0,,,,0.04738269361875616,0.04409142259895292,0.1404244474333758,0.0060148724343112615,0.18972367766485984,0.000799338721070925,1.0,2.179491903354904,0.6223658243779455,-0.11332007952286274,-0.2186878727634195,,0.2674698117625998
1809,2024-09-30,561769000.0,11740000.0,,4497651000.0,3357740000.0,117990000.0,,1139911000.0,1978451000.0,923242000.0,542319000.0,,,,-0.09265067869210443,0.04409142259895292,0.1404244474333758,0.020898269573436767,0.2100329494863547,0.0026102514401406423,0.7465541457085043,2.142938687797999,0.5874072020120402,-0.11883408071748888,-0.26233183856502246,,0.33948757199783186
1809,2024-12-31,643076000.0,2175000.0,,4535207000.0,3376651000.0,131113000.0,,1158556000.0,2004872000.0,975677000.0,515122000.0,,,,0.14473386747933759,0.04409142259895292,0.1404244474333758,0.0033821818882993613,0.20388414433130767,0.00047958119662454214,0.7445417596153825,2.05485216931423,0.5279636601047273,-0.16284987277353688,,,0.34310800849717665
1810,2020-06-30,1203973000.0,28392000.0,,10764344000.0,10764344000.0,310788000.0,,5106214000.0,4661730000.0,3840966000.0,973155000.0,,,,,0.012592177910088554,0.13161863249835204,0.023581924179362827,0.25813535685600925,0.0026375968660979246,1.0,1.2136868693969174,0.2533620448605898,0.2126288659793815,0.32087628865979384,0.720360824742268,0.47436369554893454
1810,2020-09-30,1351097000.0,-92072000.0,,10830194000.0,5717038000.0,274265000.0,,5113156000.0,4703237000.0,3854760000.0,993248000.0,,,,0.12219875362653482,0.012592177910088554,0.13161863249835204,-0.06814610646015794,0.2029943075885743,-0.008501417426132902,0.5278795559894864,1.220111498510932,0.2576679222571574,0.08926673751328372,0.10520722635494158,0.4824654622741763,0.894371525954524
1810,2020-12-31,1335858000.0,48230000.0,,10738661000.0,5951582000.0,357853000.0,,4787079000.0,4818266000.0,3632989000.0,1054849000.0,,,,-0.011278982930167117,0.012592177910088554,0.13161863249835204,0.03610413681693713,0.2678825144588721,0.004491248955526206,0.5542201211119338,1.3262539468189967,0.2903529297776569,0.014705882352941213,0.3088235294117648,0.6911764705882354,0.8043372333608106
1810,2021-03-31,1185829000.0,-6040000.0,,10589025000.0,10589025000.0,287948000.0,,4503391000.0,4530731000.0,3375124000.0,911327000.0,,,,-0.11230909273291023,0.012592177910088554,0.13161863249835204,-0.005093483124463983,0.24282421833164816,-0.0005704019019692559,1.0,1.3423894944304269,0.2700128943410672,0.2898550724637681,0.34782608695652173,0.5845410628019323,0.42528854167404456
1810,2021-06-30,1352322000.0,48566000.0,,10711581000.0,10711581000.0,350638000.0,,4659094000.0,4749377000.0,3586207000.0,1032990000.0,,,,0.14040219964261288,0.012592177910088554,0.13161863249835204,0.035913044378483826,0.25928588013801446,0.00453397122236204,1.0,1.3243454714131113,0.28804528015254,0.04494382022471908,0.3220973782771535,-0.13483146067415722,0.4349585742758235
1810,2021-09-30,1207887000.0,-103050000.0,,11665345000.0,11665345000.0,297822000.0,,4086667000.0,5786128000.0,3024273000.0,2582761000.0,,,,-0.10680518397245627,0.012592177910088554,0.13161863249835204,-0.08531427194762424,0.24656445511873212,-0.008833857892758423,1.0,1.9132293943040195,0.8540105341019147,0.2652329749103942,0.20788530465949837,-0.27598566308243727,0.3503254297236816
1810,2021-12-31,1567281000.0,127199000.0,,11470876000.0,7359295000.0,420959000.0,,4111581000.0,5550655000.0,3107407000.0,2162265000.0,,,,0.2975394221479327,0.012592177910088554,0.13161863249835204,0.08115902636476803,0.2685919117248279,0.011088865401386956,0.6415634690846628,1.7862658480205522,0.6958422247230569,-0.049275362318840665,-0.33043478260869563,0.07826086956521747,0.558692238862554
1810,2022-03-31,1257767000.0,46624000.0,,11183798000.0,7376191000.0,336825000.0,,3807607000.0,5222052000.0,2815140000.0,1925724000.0,,,,-0.19748468845089043,0.012592177910088554,0.13161863249835204,0.037068868876349914,0.26779602263376284,0.004168887885850585,0.6595425811517698,1.8549883842366632,0.6840597625695347,-0.29573170731707304,-0.3841463414634146,0.10060975609756112,0.5162023326131333
1810,2022-06-30,1344325000.0,52097000.0,,10686793000.0,7129257000.0,346244000.0,,3557536000.0,5031954000.0,2614886000.0,1588647000.0,,,,0.06881878758148369,0.012592177910088554,0.13161863249835204,0.038753277667230766,0.2575597418778941,0.004874895583735926,0.6671091130893992,1.9243492832957154,0.607539678594019,-0.12554112554112562,0.6017316017316017,1.1125541125541123,0.4990051557967401
1810,2022-09-30,1162236000.0,13511000.0,,10383449000.0,10383449000.0,295281000.0,,4007324000.0,4859840000.0,3066607000.0,1372669000.0,,,,-0.13545013296635858,0.012592177910088554,0.13161863249835204,0.011625005592667926,0.2540628581458499,0.0013012054087230553,1.0,1.584761268724685,0.4476181656143092,0.8316831683168318,0.797029702970297,0.9455445544554455,0.3859338067726822
1810,2022-12-31,1240116000.0,-9699000.0,,9864188000.0,9864188000.0,330305000.0,,3355496000.0,4245339000.0,2477584000.0,665867000.0,,,,0.06700876586166665,0.012592177910088554,0.13161863249835204,-0.007821042547632641,0.2663500833792968,-0.0009832537660474435,1.0,1.7134995221150928,0.2687565789898546,-0.029569892473118316,0.31182795698924715,-0.024193548387096926,0.3401695101512664
1810,2023-03-31,1095000000.0,-10105000.0,,9980798000.0,9980798000.0,264224000.0,,3396176000.0,4295193000.0,2588947000.0,805761000.0,,,,-0.11701808540491374,0.012592177910088554,0.13161863249835204,-0.009228310502283106,0.24130045662100458,-0.0010124440951515099,1.0,1.6590501852683737,0.3112311685020976,0.35180055401662036,0.08864265927977827,-0.024930747922437633,0.34027098835183317
1810,2023-06-30,1302563000.0,12036000.0,,10276561000.0,6591343000.0,324739000.0,,3685218000.0,4644401000.0,2904034000.0,991287000.0,,,,0.1895552511415525,0.012592177910088554,0.13161863249835204,0.009240244041938855,0.24930771102818058,0.0011712089287457157,0.6413957937874353,1.599292914614636,0.3413482762254161,-0.194672131147541,-0.2561475409836066,-0.24999999999999992,0.5590997160973112
1810,2023-09-30,1208483000.0,-33111000.0,,10666215000.0,10666215000.0,276502000.0,,4013255000.0,4985368000.0,3132576000.0,1566212000.0,,,,-0.07222683279042932,0.012592177910088554,0.13161863249835204,-0.02739881322285874,0.22880090162625374,-0.0031042876971821777,1.0,1.5914595527770117,0.49997573881687146,-0.07633587786259542,-0.10432569974554694,-0.012722646310432571,0.37625858844960464
