stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,equity_to_assets,debt_to_equity,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return
1240,2020-06-30,538903000.0,33147000.0,,1825488000.0,1177376000.0,90318000.0,,648112000.0,1004116000.0,607710000.0,198542000.0,,,,,0.020929024399253576,0.09310465252155727,0.06150828627786448,0.1675960237742228,0.01815788435749783,0.6449650723532557,0.5504715570896638,1.652294680028303,0.3267051718747429,0.019197207678883096,-0.05235602094240838,-0.04363001745200698
1240,2020-09-30,561807000.0,33306000.0,,1816508000.0,1816508000.0,81321000.0,,628156000.0,964012000.0,586767000.0,165036000.0,,,,0.042501155124391586,0.020929024399253576,0.09310465252155727,0.05928370419022903,0.14474899743150227,0.018335179366124454,1.0,0.3458041472980025,1.6429212958465627,0.2812632612263471,-0.07020547945205483,-0.039383561643835566,-0.11643835616438351
1240,2020-12-31,628698000.0,31246000.0,,1894658000.0,1261234000.0,89985000.0,,633424000.0,983703000.0,582434000.0,104753000.0,,,,0.1190640202062274,0.020929024399253576,0.09310465252155727,0.04969953777489351,0.14312913354265483,0.016491630679521054,0.6656789774196715,0.5022255981047133,1.6889518812431967,0.17985385468568113,0.027624309392265196,0.009208103130755065,-0.06261510128913442
1240,2021-03-31,645567000.0,27289000.0,,2098126000.0,2098126000.0,76426000.0,,723056000.0,1164770000.0,684428000.0,96210000.0,,,,0.026831642537434506,0.020929024399253576,0.09310465252155727,0.042271367650453015,0.11838585305630554,0.013006368540306922,1.0,0.3446199131987307,1.7018152384180658,0.14056993577118412,-0.01792114695340502,-0.07526881720430101,-0.07885304659498206
1240,2021-06-30,735121000.0,20203000.0,,2084091000.0,2084091000.0,82854000.0,,724813000.0,1176721000.0,684714000.0,34119000.0,,,,0.13872146500673052,0.020929024399253576,0.09310465252155727,0.02748255049168776,0.1127079759658614,0.009693914517168396,1.0,0.3477837580028895,1.7185584054072212,0.04982956387630456,-0.058394160583941535,-0.062043795620437936,-0.18248175182481752
1240,2021-09-30,766969000.0,6583000.0,,2079651000.0,2079651000.0,57573000.0,,767460000.0,1156712000.0,730423000.0,82380000.0,,,,0.04332348008015007,0.020929024399253576,0.09310465252155727,0.00858313699771438,0.07506561542904602,0.0031654349696174982,1.0,0.369033073337786,1.5836193548122115,0.11278396216986596,-0.003875968992248117,-0.005813953488372175,-0.18701550387596896
1240,2021-12-31,851948000.0,33900000.0,,2132189000.0,2132189000.0,104965000.0,,751774000.0,1195030000.0,694543000.0,76806000.0,,,,0.1107984807730169,0.020929024399253576,0.09310465252155727,0.03979116096287567,0.12320587641499246,0.01589915340525629,1.0,0.3525831903269363,1.7205990125881334,0.11058494578449427,0.009823182711198428,-0.11984282907662086,-0.1355599214145383
1240,2022-03-31,761457000.0,18413000.0,,2155493000.0,1415353000.0,81301000.0,,740140000.0,1222965000.0,676465000.0,80008000.0,,,,-0.10621657659857174,0.020929024399253576,0.09310465252155727,0.02418127353218895,0.10677031007660315,0.008542361306670911,0.6566261175517619,0.522936680813903,1.8078762389776264,0.11827367269555705,-0.12840466926070043,-0.18385214007782094,-0.12062256809338513
1240,2022-06-30,875503000.0,24340000.0,,2283374000.0,1314267000.0,88579000.0,,969107000.0,1377498000.0,933786000.0,37633000.0,,,,0.1497733949520459,0.020929024399253576,0.09310465252155727,0.027801161161069694,0.10117498169623633,0.010659664163645553,0.5755811356352485,0.7373745213111187,1.4751752542873848,0.04030152518885483,-0.0636160714285713,-0.017857142857142794,0.02901785714285724
1240,2022-09-30,825214000.0,-29179000.0,,2260109000.0,2260109000.0,36220000.0,,972528000.0,1361580000.0,939349000.0,50888000.0,,,,-0.05744012299215422,0.020929024399253576,0.09310465252155727,-0.0353593128570286,0.04389164507630748,-0.012910439275273891,1.0,0.43030137042063016,1.449493212852731,0.054173688373543805,0.04886769964243139,0.070321811680572,0.12395709177592361
