stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,equity_to_assets,debt_to_equity,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return
1402,2020-06-30,48943592000.0,2457309000.0,,619036277000.0,619036277000.0,9614923000.0,,359048584000.0,120802532000.0,123765837000.0,46457738000.0,,,,,0.021924212908312583,0.05084667800066577,0.050206960698757054,0.19644906732632128,0.003969571883426147,1.0,0.5800121856186468,0.9760571651125343,0.3753680266388858,-0.09318996415770602,0.04121863799283162,0.1469534050179212
1402,2020-09-30,49553952000.0,3245150000.0,,606180609000.0,606180609000.0,10416464000.0,,341496022000.0,104474796000.0,125612668000.0,33465052000.0,,,,0.012470682576791667,0.021924212908312583,0.05084667800066577,0.06548720876994836,0.21020450598975435,0.005353437493412132,1.0,0.5633568889037162,0.831721813280807,0.2664146262700192,0.1482213438735178,0.18577075098814225,0.1798418972332016
1402,2020-12-31,56035426000.0,2568212000.0,,616955270000.0,269424640000.0,10863015000.0,,347530630000.0,111246067000.0,107025470000.0,35198619000.0,,,,0.13079630863750283,0.021924212908312583,0.05084667800066577,0.045831934962000644,0.19385977363677043,0.004162719932678425,0.4367004434535424,1.2898992089216488,1.0394354446656482,0.3288807701568608,0.04317789291882556,0.1053540587219344,0.006908462867012065
1402,2021-03-31,56248001000.0,3104714000.0,,628634648000.0,628634648000.0,11903027000.0,,355637793000.0,122106957000.0,132711133000.0,39742156000.0,,,,0.00379358229559993,0.021924212908312583,0.05084667800066577,0.055196877129909026,0.21161688928287425,0.004938820998616035,1.0,0.5657304988381742,0.9200958068830594,0.2994636177207529,0.05960264900662254,-0.011589403973509863,0.006622516556291367
1402,2021-06-30,58493983000.0,4072879000.0,,633370881000.0,263666989000.0,11831162000.0,,369703892000.0,148090489000.0,137123663000.0,39430605000.0,,,,0.03992998791192597,0.021924212908312583,0.05084667800066577,0.06962902492039225,0.20226288915904392,0.0064304803428435475,0.4162916182438138,1.402162225169568,1.079977633036247,0.28755507355429966,-0.06718749999999996,-0.08437499999999998,-0.006249999999999978
1402,2021-09-30,58445527000.0,2530921000.0,,636035571000.0,266407079000.0,10817513000.0,,369628492000.0,146725193000.0,144132175000.0,35241829000.0,,,,-0.0008283928964112428,0.021924212908312583,0.05084667800066577,0.04330392982853932,0.18508709828213202,0.0039792129802123915,0.4188556287522479,1.387457470677797,1.0179905562377034,0.24451049184541898,-0.018425460636515935,0.015075376884422086,0.08375209380234505
1402,2021-12-31,65618706000.0,2003024000.0,,635327585000.0,269414918000.0,11934275000.0,,365912667000.0,144073658000.0,124141318000.0,34544963000.0,,,,0.12273272854567639,0.021924212908312583,0.05084667800066577,0.030525198104333236,0.18187306223319918,0.003152742061404433,0.42405669824646447,1.3581752254713675,1.1605616914748722,0.2782712762885279,0.042881646655231566,0.09090909090909098,0.08747855917667241
1402,2022-03-31,63384251000.0,4263134000.0,,648140557000.0,277102914000.0,13444233000.0,,371037643000.0,153779481000.0,138660327000.0,35747450000.0,,,,-0.03405210398388533,0.021924212908312583,0.05084667800066577,0.06725856869398046,0.21210683707534858,0.006577483778723015,0.4275352174883264,1.338988600459106,1.1090373456280684,0.25780589714028296,0.04605263157894744,0.06414473684210537,0.029605263157894808
1402,2022-06-30,69296305000.0,5297227000.0,,663080934000.0,663080934000.0,14682598000.0,,396745716000.0,175058917000.0,168192298000.0,45151468000.0,,,,0.09327323280983474,0.021924212908312583,0.05084667800066577,0.07644313791334184,0.21188139829389172,0.007988809100639893,1.0,0.5983367876477051,1.0408260014379493,0.26845146024463024,0.01729559748427675,0.0031446540880502474,0.051886792452830253
1402,2022-09-30,67195255000.0,2738265000.0,,661179208000.0,661179208000.0,11648849000.0,,388982092000.0,167057237000.0,167077210000.0,45818619000.0,,,,-0.030319798436583306,0.021924212908312583,0.05084667800066577,0.04075086849510431,0.17335820810561697,0.004141486856918828,1.0,0.5883156749236433,0.9998804564668036,0.2742361989405976,-0.013910355486862529,-0.032457496136012384,-0.10046367851622874
1402,2022-12-31,64068714000.0,2051173000.0,,657954613000.0,271691644000.0,10244771000.0,,386265096000.0,161873156000.0,158191762000.0,47244499000.0,,,,-0.04652919316996416,0.021924212908312583,0.05084667800066577,0.03201520480027116,0.1599028661633508,0.0031174992309081963,0.4129337170556474,1.4217039961670666,1.023271717524709,0.2986533458044421,-0.01261829652996841,0.0552050473186121,-0.004731861198738125
1402,2023-03-31,61539147000.0,2966452000.0,,666353657000.0,275479529000.0,11223090000.0,,390874128000.0,169213264000.0,151355645000.0,52268140000.0,,,,-0.03948209417782289,0.021924212908312583,0.05084667800066577,0.04820430806426355,0.18237318109072911,0.004451768169706316,0.41341339708442537,1.4188862940882987,1.1179844927488498,0.34533327118390594,0.06869009584664544,-0.0702875399361022,0.06230031948881787
1402,2023-06-30,63316384000.0,3769489000.0,,627721633000.0,273270047000.0,11639901000.0,,354451586000.0,126303121000.0,147626294000.0,13382143000.0,,,,0.028879779565355368,0.021924212908312583,0.05084667800066577,0.059534179968331734,0.1838371092069945,0.006005032807273029,0.435336353940824,1.2970744137208714,0.8555597893692298,0.0906487769719397,-0.1300448430493274,-0.05680119581464879,0.07623318385650216
1402,2023-09-30,65385496000.0,4166158000.0,,636410665000.0,636410665000.0,12105594000.0,,355531339000.0,132986764000.0,151225189000.0,17958302000.0,,,,0.032678935044679745,0.021924212908312583,0.05084667800066577,0.06371685243467451,0.18514188528905554,0.006546335926032917,1.0,0.55865081865025,0.87939558799295,0.11875205525449864,0.08419243986254292,0.1426116838487972,0.31958762886597925
1402,2023-12-31,66962913000.0,4070583000.0,,671488393000.0,309642067000.0,12092660000.0,,361846326000.0,141007122000.0,118530309000.0,31763569000.0,,,,0.024124876256960717,0.021924212908312583,0.05084667800066577,0.060788618918056925,0.1805874245644003,0.006062030323136203,0.4611279513211184,1.1685954996547676,1.1896292449553978,0.26797845435465795,0.05388272583201265,0.1410459587955626,0.0015847860538827482
1402,2024-03-31,65409190000.0,3235938000.0,,671574791000.0,671574791000.0,12303412000.0,,353587522000.0,137368148000.0,132412099000.0,27048596000.0,,,,-0.023202739104256114,0.021924212908312583,0.05084667800066577,0.04947222248127518,0.18809913408192336,0.004818432799095343,1.0,0.5265050545948798,1.0374289739187654,0.20427586454920557,0.08270676691729323,0.15488721804511274,-0.010526315789473727
1402,2024-06-30,67515955000.0,4863795000.0,,679343457000.0,310264939000.0,13701080000.0,,369078518000.0,148878765000.0,149372600000.0,32041624000.0,,,,0.03220900610449388,0.021924212908312583,0.05084667800066577,0.07203919429118644,0.20293099608825796,0.0071595522851999735,0.45671292746402353,1.1895592173242624,0.9966939385134891,0.2145080423049475,0.06666666666666662,-0.12083333333333338,
1402,2024-09-30,67273777000.0,4994827000.0,,672050245000.0,672050245000.0,14182850000.0,,358223101000.0,144537658000.0,128423767000.0,30537899000.0,,,,-0.0035869743677624053,0.021924212908312583,0.05084667800066577,0.07424626983557055,0.21082285895736164,0.007432222571394197,1.0,0.533030236452038,1.1254743679960735,0.23779008911956304,-0.17578125,-0.14322916666666669,
1402,2024-12-31,70755061000.0,4599845000.0,,682070123000.0,682070123000.0,13750567000.0,,362635430000.0,155793795000.0,129620698000.0,41314608000.0,,,,0.051748008737490685,0.021924212908312583,0.05084667800066577,0.06501082657535975,0.19434040202438663,0.00674394735216983,1.0,0.5316688383959607,1.2019206608500133,0.31873465146746854,0.04113924050632902,,
1410,2020-06-30,102435000.0,20088000.0,,1417875000.0,1417875000.0,35744000.0,,315726000.0,703153000.0,143767000.0,408769000.0,,,,,-0.010075037749716203,0.17685196979189655,0.1961048469761312,0.34894323229364965,0.014167680507802169,1.0,0.2226754826765406,4.8909207258967635,2.8432741867048765,-0.023809523809523937,0.008928571428571343,0.03571428571428559
1410,2020-09-30,103312000.0,21232000.0,,1356430000.0,1116589000.0,37199000.0,,239841000.0,593029000.0,67100000.0,428687000.0,,,,0.00856152682188705,-0.010075037749716203,0.17685196979189655,0.20551339631407775,0.360064658510144,0.01565285344617857,0.8231821767433631,0.2147979247511842,8.837988077496274,6.388777943368107,0.0335365853658537,0.0335365853658537,0.0670731707317074
1410,2020-12-31,113246000.0,28843000.0,,1387560000.0,1138609000.0,43971000.0,,248951000.0,624978000.0,76051000.0,401394000.0,,,,0.09615533529502865,-0.010075037749716203,0.17685196979189655,0.254693322501457,0.38827861469720787,0.020786848856986364,0.8205836144022601,0.2186448552575994,8.217880106770457,5.2779582122523045,-0.011661807580174887,0.01457725947521866,0.07580174927113707
1410,2021-03-31,108312000.0,21738000.0,,1403342000.0,1403342000.0,39565000.0,,245803000.0,596624000.0,73191000.0,329115000.0,,,,-0.04356886777457923,-0.010075037749716203,0.17685196979189655,0.20069798360292487,0.3652873181180294,0.01549016561892967,1.0,0.1751554503463874,8.151603339208373,4.496659425339181,0.02654867256637164,0.032448377581120985,0.0825958702064898
1410,2021-06-30,130968000.0,35083000.0,,1447903000.0,1138829000.0,53420000.0,,309074000.0,654159000.0,136445000.0,341995000.0,,,,0.20917349878129848,-0.010075037749716203,0.17685196979189655,0.26787459532099445,0.4078858957913383,0.024230214316843048,0.78653680529704,0.27139632025527977,4.794305397779325,2.5064678075415,0.0057471264367816915,0.05172413793103461,0.03591954022988506
1410,2021-09-30,121722000.0,25782000.0,,1417442000.0,1417442000.0,43710000.0,,257419000.0,657561000.0,85022000.0,362931000.0,,,,-0.07059739783763973,-0.010075037749716203,0.17685196979189655,0.2118105190516094,0.35909695864346625,0.018189104033886395,1.0,0.18160813634702513,7.734010020935758,4.268671637929007,0.045714285714285756,0.04285714285714286,0.14285714285714285
1410,2021-12-31,116352000.0,26449000.0,,1422922000.0,1422922000.0,46301000.0,,242323000.0,669199000.0,71608000.0,435974000.0,,,,-0.044116922166904916,-0.010075037749716203,0.17685196979189655,0.22731882563256325,0.39793901265126513,0.018587807342918306,1.0,0.1702995666663387,9.345310579823483,6.088342084683275,-0.00542005420054189,-0.02303523035230356,0.09620596205962072
1410,2022-03-31,88000000.0,3795000.0,,1435944000.0,1435944000.0,25426000.0,,328692000.0,710987000.0,155144000.0,512573000.0,,,,-0.24367436743674367,-0.010075037749716203,0.17685196979189655,0.043125,0.2889318181818182,0.0026428607243736526,1.0,0.22890307700021728,4.582755375651008,3.303853194451606,-0.017711171662125495,0.0899182561307901,0.0544959128065395
1410,2022-06-30,114327000.0,12803000.0,,1444713000.0,1116715000.0,38733000.0,,327998000.0,715402000.0,154522000.0,507279000.0,,,,0.29917045454545454,-0.010075037749716203,0.17685196979189655,0.11198579513150875,0.3387913616206146,0.008861967740305513,0.7729666722733166,0.29371683912188873,4.62977440105616,3.2828917565136355,0.10957004160887665,0.11927877947295436,0.05547850208044383
1410,2022-09-30,90144000.0,3310000.0,,1361774000.0,1361774000.0,28198000.0,,229051000.0,623933000.0,55641000.0,447647000.0,,,,-0.2115248366527592,-0.010075037749716203,0.17685196979189655,0.03671902733404331,0.3128106141285055,0.002430652957098608,1.0,0.16820045029498287,11.213547563846804,8.045272371093258,0.008750000000000036,-0.03499999999999996,-0.06500000000000003
1410,2022-12-31,103500000.0,25989000.0,,1376124000.0,1376124000.0,40582000.0,,223433000.0,638146000.0,52218000.0,531642000.0,,,,0.1481629392971246,-0.010075037749716203,0.17685196979189655,0.2511014492753623,0.39209661835748794,0.018885652746409482,1.0,0.1623640020812078,12.220805086368685,10.181201884407676,-0.043263288009888747,-0.05933250927070471,-0.04573547589616814
1410,2023-03-31,54214000.0,-10748000.0,,1364673000.0,1107354000.0,9535000.0,,257319000.0,636655000.0,86346000.0,486003000.0,,,,-0.4761932367149758,-0.010075037749716203,0.17685196979189655,-0.19825137418379016,0.17587707972110525,-0.007875879423129204,0.8114427412281184,0.23237284553990864,7.3733004424061335,5.628552567576958,-0.016795865633075082,-0.03359173126614998,-0.08010335917312665
1410,2023-06-30,56981000.0,-3361000.0,,1375928000.0,1113140000.0,17388000.0,,262788000.0,646231000.0,91364000.0,499664000.0,,,,0.05103847714612462,-0.010075037749716203,0.17685196979189655,-0.058984573805303524,0.30515434969551253,-0.002442715025786233,0.8090103551930042,0.23607812135041414,7.073146972549363,5.468937437064927,-0.01708278580814714,0.014454664914586184,-0.01708278580814714
1410,2023-09-30,54817000.0,-3560000.0,,1331375000.0,1331375000.0,14756000.0,,213025000.0,605084000.0,41834000.0,431396000.0,,,,-0.03797757147119215,-0.010075037749716203,0.17685196979189655,-0.06494335698779576,0.26918656621121184,-0.0026739273307670643,1.0,0.160003755515914,14.463928861691446,10.312090643973802,0.03208556149732628,-0.048128342245989233,-0.012032085561497213
1410,2023-12-31,56201000.0,3189000.0,,1332600000.0,1113772000.0,18570000.0,,218828000.0,616418000.0,41655000.0,455921000.0,,,,0.02524764215480599,-0.010075037749716203,0.17685196979189655,0.056742762584295656,0.33042116688315154,0.0023930661864025216,0.8357886837760768,0.1964746824305154,14.798175489136959,10.945168647221221,-0.07772020725388601,-0.031088082901554476,-0.08031088082901558
1410,2024-03-31,54735000.0,2712000.0,,1349642000.0,1349642000.0,18108000.0,,241155000.0,628700000.0,64002000.0,480644000.0,,,,-0.026084945107738296,-0.010075037749716203,0.17685196979189655,0.04954782132090984,0.3308303644834201,0.002009421757769838,1.0,0.17868071681231024,9.823130527171026,7.509827817880692,0.050561797752808904,0.03792134831460678,-0.004213483146067376
1410,2024-06-30,54429000.0,154000.0,,1345405000.0,1114849000.0,16484000.0,,230556000.0,642470000.0,53422000.0,503685000.0,,,,-0.0055905727596601805,-0.010075037749716203,0.17685196979189655,0.002829374046923515,0.30285325837329363,0.00011446367450693286,0.8286345003920752,0.20680468834792873,12.026318745086295,9.428419003406836,-0.012032085561497213,-0.05080213903743312,
1410,2024-09-30,66444000.0,9706000.0,,1338648000.0,1120824000.0,24568000.0,,217824000.0,637603000.0,40709000.0,497306000.0,,,,0.22074629333627294,-0.010075037749716203,0.17685196979189655,0.1460779001866233,0.36975498163867315,0.007250599111939808,0.8372805995302723,0.1943427335603092,15.66245793313518,12.216119285661648,-0.03924221921515569,-0.04059539918809201,
1410,2024-12-31,61110000.0,4606000.0,,1332753000.0,1130653000.0,21455000.0,,202100000.0,640532000.0,32323000.0,500006000.0,,,,-0.08027812895069532,-0.010075037749716203,0.17685196979189655,0.07537227949599083,0.3510882016036655,0.0034560042258392964,0.8483589982539901,0.17874626432689783,19.816601181820996,15.469046808773937,-0.001408450704225272,,
1413,2020-06-30,304681000.0,-65430000.0,,2612737000.0,2612737000.0,-48841000.0,,1514275000.0,680381000.0,841753000.0,58965000.0,,,,,0.05423248270106526,0.21051312447843823,-0.21474919670081166,-0.16030208644451083,-0.025042704259938906,1.0,0.5795742166165213,0.8082905555430155,0.07005024039118364,0.11499999999999999,0.12250000000000005,0.5125
1413,2020-09-30,304900000.0,-38851000.0,,2682994000.0,1063441000.0,-21722000.0,,1619553000.0,739359000.0,812031000.0,72475000.0,,,,0.0007187845648399474,0.05423248270106526,0.21051312447843823,-0.1274221056083962,-0.07124303050180388,-0.014480464734546556,0.39636354013464065,1.5229363923339423,0.910505879701637,0.08925151872280739,0.006726457399103195,-0.028026905829596414,0.20515695067264575
1413,2020-12-31,491156000.0,-19436000.0,,2737080000.0,1040486000.0,17835000.0,,1696594000.0,776336000.0,897704000.0,69853000.0,,,,0.6108756969498196,0.05423248270106526,0.21051312447843823,-0.03957194862732004,0.03631229181767096,-0.007100998144007482,0.38014453359054173,1.6305784027848524,0.8648017609367898,0.07781295393581848,-0.04751381215469629,0.3370165745856352,0.17679558011049717
1413,2021-03-31,617660000.0,6530000.0,,2721617000.0,2721617000.0,34673000.0,,1674798000.0,768901000.0,889540000.0,90437000.0,,,,0.2575637882872244,0.05423248270106526,0.21051312447843823,0.010572159440468866,0.056136061911083765,0.0023993089402366313,1.0,0.6153687311623935,0.8643804663084291,0.1016671538098343,0.40371229698375877,0.24709976798143862,0.23549883990719273
1413,2021-06-30,763212000.0,24163000.0,,2811938000.0,2811938000.0,45940000.0,,1739800000.0,871007000.0,968174000.0,65654000.0,,,,0.23565068160476638,0.05423248270106526,0.21051312447843823,0.03165961751125507,0.06019297390502246,0.008593005962435871,1.0,0.6187191893989128,0.8996389078822609,0.06781219078388802,-0.11157024793388427,-0.10743801652892554,-0.17520661157024786
