stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,equity_to_assets,debt_to_equity,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return
2616,2020-06-30,3480658000.0,91518000.0,,8838292000.0,8838292000.0,414248000.0,,4536557000.0,2097121000.0,2148314000.0,662713000.0,,,,,-0.02215673439322692,0.10416188694266015,0.026293304312000776,0.11901427833472866,0.010354715594370496,1.0,0.5132843540358251,0.976170615654881,0.30848051076332417,-0.0016863406408093478,0.0792580101180439,0.3052276559865094
2616,2020-09-30,4197542000.0,129130000.0,,9496689000.0,9496689000.0,476969000.0,,4557569000.0,2248595000.0,2002054000.0,821494000.0,,,,0.20596220599668225,-0.02215673439322692,0.10416188694266015,0.030763241916340563,0.11363054854483887,0.013597370620434132,1.0,0.4799113670038052,1.1231440310800807,0.4103255956133051,0.08108108108108103,0.16722972972972958,0.18918918918918923
2616,2020-12-31,4083943000.0,92294000.0,,10042999000.0,10042999000.0,449360000.0,,4767255000.0,2288526000.0,2356421000.0,786408000.0,,,,-0.02706321937934153,-0.02215673439322692,0.10416188694266015,0.02259923804029586,0.11003091864896253,0.009189884415999643,1.0,0.4746844045289659,0.9711872369156446,0.3337298385984508,0.07309486780715402,0.20373250388802502,0.13685847589424568
2616,2021-03-31,4344764000.0,104300000.0,,10118885000.0,5412780000.0,475807000.0,,4706105000.0,2399867000.0,2253480000.0,748961000.0,,,,0.06386499517745473,-0.02215673439322692,0.10416188694266015,0.024005906880097516,0.10951273763085866,0.010307459764588687,0.534918619986293,0.86944324358278,1.0649604167776061,0.33235750927454427,0.1217391304347827,0.02028985507246385,0.15652173913043474
2616,2021-06-30,4592114000.0,83926000.0,,11032192000.0,6261767000.0,420204000.0,,4770425000.0,2511108000.0,2564299000.0,971002000.0,,,,0.05693059507950259,-0.02215673439322692,0.10416188694266015,0.01827611422538726,0.09150556802379035,0.007607373040643238,0.5675904661557739,0.7618336804930621,0.9792570991136369,0.378661770721745,-0.0904392764857881,-0.056847545219638314,-0.13307493540051693
2616,2021-09-30,4784139000.0,119005000.0,,10132004000.0,5460885000.0,467805000.0,,4671119000.0,2557777000.0,2935557000.0,1356560000.0,,,,0.04181625281950753,-0.02215673439322692,0.10416188694266015,0.024874904345379596,0.09778248499886813,0.011745455291963958,0.5389738298563641,0.8553776539883188,0.8713089202492066,0.46211332295710833,0.0369318181818181,0.13778409090909075,-0.04545454545454549
2616,2021-12-31,5091146000.0,68380000.0,,10353197000.0,10353197000.0,421941000.0,,4896414000.0,2867370000.0,3494290000.0,1553286000.0,,,,0.0641718394887774,-0.02215673439322692,0.10416188694266015,0.013431160685629523,0.08287741109761927,0.006604723159426021,1.0,0.4729373931549839,0.820587300996769,0.44452120459378014,0.09165526675786598,-0.08207934336525309,-0.13269493844049243
2616,2022-03-31,4781748000.0,57002000.0,,10279123000.0,5496489000.0,408282000.0,,4782634000.0,2802173000.0,3467164000.0,1514936000.0,,,,-0.06077177908470902,-0.02215673439322692,0.10416188694266015,0.011920745300672473,0.08538342045628503,0.0055454147206916386,0.5347235362394244,0.8701252745161502,0.8082031885425668,0.4369380854208223,-0.1591478696741855,-0.1578947368421052,-0.18671679197994978
2616,2022-06-30,4777718000.0,44632000.0,,9850245000.0,9850245000.0,395818000.0,,5040096000.0,2923098000.0,3704838000.0,1449201000.0,,,,-0.0008427880348357965,-0.02215673439322692,0.10416188694266015,0.009341698275201676,0.08284666445361573,0.004531054811327028,1.0,0.5116721462258045,0.7889948224456778,0.3911644719688148,0.001490312965722929,-0.04918032786885242,-0.026825633383010392
2616,2022-09-30,4542659000.0,-256000.0,,9653120000.0,9653120000.0,323076000.0,,4730739000.0,2606636000.0,3479225000.0,926479000.0,,,,-0.04919901090855509,-0.02215673439322692,0.10416188694266015,-5.635465924252734e-05,0.07112046050562017,-2.6519923092223033e-05,1.0,0.490073572067891,0.7492001810748083,0.26628890054538007,-0.05059523809523818,-0.02976190476190476,-0.08630952380952386
