stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,equity_to_assets,debt_to_equity,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return
2926,2020-06-30,1034640000.0,833000.0,,15281692000.0,15281692000.0,399060000.0,,14210838000.0,2797615000.0,4016630000.0,1152481000.0,,,,,0.043355281316412905,0.13769937784841482,0.0008051109564679502,0.38569937369519836,5.4509670787763554e-05,1.0,0.9299256914744781,0.6965080179155162,0.2869273495442697,-0.13718820861678013,-0.09297052154195014,-0.32312925170068024
2926,2020-09-30,1130791000.0,52663000.0,,13401500000.0,13401500000.0,478755000.0,,12301297000.0,2570226000.0,3649027000.0,884210000.0,,,,0.0929318410268306,0.043355281316412905,0.13769937784841482,0.04657182450160993,0.42338062471314325,0.0039296347423795844,1.0,0.9179044883035481,0.7043592716633776,0.24231390998203084,0.0512483574244416,-0.022339027595269234,-0.22996057818659651
2926,2020-12-31,1236606000.0,-9180000.0,,14495639000.0,1131872000.0,505537000.0,,13363767000.0,3041135000.0,4281976000.0,1143418000.0,,,,0.09357608965759366,0.043355281316412905,0.13769937784841482,-0.007423544766886139,0.40881008178837885,-0.0006332939168807943,0.07808362225356191,11.806782922450594,0.7102176658626765,0.2670304550983004,-0.06423173803526458,-0.24811083123425695,-0.256926952141058
2926,2021-03-31,1158311000.0,-46433000.0,,13779282000.0,1060569000.0,420199000.0,,12718713000.0,2618134000.0,4056026000.0,843417000.0,,,,-0.06331442674546299,0.043355281316412905,0.13769937784841482,-0.040086816062352856,0.3627687210084338,-0.0033697691940697636,0.07696837904906802,11.992348446918587,0.6454924105516089,0.20794171437757056,-0.19650067294751003,-0.21130551816958273,-0.2099596231493943
2926,2021-06-30,1070220000.0,-162886000.0,,13443267000.0,951983000.0,326538000.0,,12491284000.0,2684287000.0,4209551000.0,1050903000.0,,,,-0.07605125048454171,0.043355281316412905,0.13769937784841482,-0.1521986133692138,0.30511296742725796,-0.012116548752620922,0.07081485475219677,13.121330948136679,0.6376658698279223,0.24964729017417772,-0.018425460636515935,-0.0016750418760469248,-0.1909547738693468
2926,2021-09-30,1026999000.0,-130229000.0,,13141853000.0,13141853000.0,338532000.0,,12288002000.0,2676948000.0,4096201000.0,957510000.0,,,,-0.040385154454224366,0.043355281316412905,0.13769937784841482,-0.12680538150475318,0.32963225864874257,-0.00990948536709397,1.0,0.9350281120934772,0.6535196881207733,0.23375561892592672,0.017064846416382253,0.0017064846416382496,-0.1621160409556314
2926,2021-12-31,1425105000.0,-107398000.0,,13616107000.0,13616107000.0,565915000.0,,12767033000.0,3411652000.0,4807521000.0,1260733000.0,,,,0.38764010481022865,0.043355281316412905,0.13769937784841482,-0.07536146459383694,0.3971040730332151,-0.007887570213718208,1.0,0.9376419412685285,0.7096489022096836,0.2622418082001098,-0.005084745762711816,-0.18135593220338989,0.013559322033898256
2926,2022-03-31,1251671000.0,-129605000.0,,12905220000.0,786660000.0,415658000.0,,12118560000.0,2876636000.0,4314101000.0,1008613000.0,,,,-0.12169910287312163,0.043355281316412905,0.13769937784841482,-0.10354558026829734,0.3320824721512282,-0.010042835379792054,0.060956729137511795,15.405079704065288,0.6667984824648288,0.23379448000869707,-0.17717206132879054,-0.16354344122657583,0.08177172061328786
2926,2022-06-30,1241400000.0,-149798000.0,,13472022000.0,716024000.0,394361000.0,,12755998000.0,3265925000.0,4373120000.0,1212804000.0,,,,-0.008205830445859975,0.043355281316412905,0.13769937784841482,-0.12066859996777832,0.31767439987111323,-0.011119192055951216,0.05314896308809472,17.815042512541478,0.7468180612468901,0.2773315161715206,0.016563146997929695,0.2629399585921326,0.29606625258799185
2926,2022-09-30,1427431000.0,-116510000.0,,12922679000.0,12922679000.0,508231000.0,,12239758000.0,3459263000.0,4347969000.0,1334692000.0,,,,0.14985580795875625,0.043355281316412905,0.13769937784841482,-0.08162215896950535,0.3560459314670902,-0.00901593237748922,1.0,0.9471532953809345,0.795604338485394,0.3069690699266715,0.24236252545824843,0.2932790224032586,0.3788187372708758
